"Plot_Name","Unit_Code","Unit_Group","Subunit_Code","Cycle","Panel","Frame","Sample_Year","Date","Quadrat_Number","Latin_Name","TaxonCode","TSN","Height","Browsable","Browsed"
"COLO-350","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160811,"B2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-338","COLO","COLO_YORK","Yorktown","3",1,"MIDN","2019",20190809,"C8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-338","COLO","COLO_YORK","Yorktown","3",1,"MIDN","2019",20190809,"C8","Asimina triloba",NA,18117,22.5,NA,NA
"BOWA-005","BOWA","BOWA",NA,NA,1,"MIDN","2019",20190730,"A8","Asimina triloba",NA,18117,22.5,NA,NA
"BOWA-005","BOWA","BOWA",NA,NA,1,"MIDN","2019",20190730,"A8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-334","COLO","COLO_YORK","Yorktown","2",1,"MIDN","2015",20150810,"AA","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-334","COLO","COLO_YORK","Yorktown","2",1,"MIDN","2015",20150810,"AA","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-347","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160815,"A5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-347","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160815,"A2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"B5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"B5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"B5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"B5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"B5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"B5","Asimina triloba",NA,18117,22.5,NA,NA
"BOWA-005","BOWA","BOWA",NA,"2",1,"MIDN","2011",20110810,"C2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-370","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140807,"CC","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-350","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160811,"C5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-350","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160811,"C5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-350","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160811,"A8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-350","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160811,"A8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-350","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160811,"A8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-350","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160811,"A8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-338","COLO","COLO_YORK","Yorktown","2",1,"MIDN","2015",20150812,"C8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-338","COLO","COLO_YORK","Yorktown","2",1,"MIDN","2015",20150812,"C8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-338","COLO","COLO_YORK","Yorktown","2",1,"MIDN","2015",20150812,"C8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"B8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"B8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-333","COLO","COLO_YORK","Yorktown","2",1,"MIDN","2015",20150810,"A2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-337","COLO","COLO_YORK","Yorktown","3",1,"MIDN","2019",20190807,"B5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-365","COLO","COLO_YORK","Yorktown","1",3,"MIDN","2013",20130813,"BB","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-362","COLO","COLO_YORK","Yorktown","2",3,"MIDN","2017",20170810,"B2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-337","COLO","COLO_YORK","Yorktown","3",1,"MIDN","2019",20190807,"A5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-337","COLO","COLO_YORK","Yorktown","1",1,"MIDN","2011",20110912,"B8","Asimina triloba",NA,18117,22.5,NA,NA
"BOWA-005","BOWA","BOWA",NA,"2",1,"MIDN","2011",20110810,"B8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-341","COLO","COLO_YORK","Yorktown","2",1,"MIDN","2015",20150810,"CC","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-350","COLO","COLO_YORK","Yorktown","1",2,"MIDN","2012",20120821,"A5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-337","COLO","COLO_YORK","Yorktown","1",1,"MIDN","2011",20110912,"A2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-337","COLO","COLO_YORK","Yorktown","1",1,"MIDN","2011",20110912,"A2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-337","COLO","COLO_YORK","Yorktown","1",1,"MIDN","2011",20110912,"A8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-337","COLO","COLO_YORK","Yorktown","1",1,"MIDN","2011",20110912,"A8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-350","COLO","COLO_YORK","Yorktown","1",2,"MIDN","2012",20120821,"B5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-342","COLO","COLO_YORK","Yorktown","3",1,"MIDN","2019",20190809,"BB","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-333","COLO","COLO_YORK","Yorktown","3",1,"MIDN","2019",20190807,"AA","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-338","COLO","COLO_YORK","Yorktown","2",1,"MIDN","2015",20150812,"C5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-371","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"B8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-371","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"B8","Asimina triloba",NA,18117,22.5,NA,NA
"GEWA-295","GEWA","GEWA",NA,"1",4,"MIDN","2010",20100909,"C2","Asimina triloba",NA,18117,22.5,NA,NA
"FRSP-290","FRSP","FRSP_SPOT","SPOT","3",4,"MIDN","2018",20180820,"C8","Asimina triloba",NA,18117,22.5,NA,NA
"THST-212","THST","THST",NA,"3",3,"MIDN","2017",20170824,"A8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-376","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140812,"A5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-338","COLO","COLO_YORK","Yorktown","2",1,"MIDN","2015",20150812,"B2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-338","COLO","COLO_YORK","Yorktown","2",1,"MIDN","2015",20150812,"B2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-350","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160811,"CC","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-350","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160811,"CC","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-350","COLO","COLO_YORK","Yorktown","1",2,"MIDN","2012",20120821,"CC","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-361","COLO","COLO_YORK","Yorktown","2",3,"MIDN","2017",20170807,"C2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-361","COLO","COLO_YORK","Yorktown","2",3,"MIDN","2017",20170807,"C2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-359","COLO","COLO_YORK","Yorktown","2",3,"MIDN","2017",20170808,"A8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-359","COLO","COLO_YORK","Yorktown","2",3,"MIDN","2017",20170808,"A8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-350","COLO","COLO_YORK","Yorktown","1",2,"MIDN","2012",20120821,"C8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-350","COLO","COLO_YORK","Yorktown","1",2,"MIDN","2012",20120821,"C8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-371","COLO","COLO_YORK","Yorktown","2",4,"MIDN","2018",20180814,"B8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-371","COLO","COLO_YORK","Yorktown","2",4,"MIDN","2018",20180814,"B8","Asimina triloba",NA,18117,22.5,NA,NA
"BOWA-005","BOWA","BOWA",NA,NA,1,"MIDN","2019",20190730,"AA","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","2",4,"MIDN","2018",20180815,"CC","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","2",4,"MIDN","2018",20180815,"CC","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","2",4,"MIDN","2018",20180815,"CC","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","2",4,"MIDN","2018",20180815,"CC","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-337","COLO","COLO_YORK","Yorktown","1",1,"MIDN","2011",20110912,"C2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-337","COLO","COLO_YORK","Yorktown","1",1,"MIDN","2011",20110912,"C2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-337","COLO","COLO_YORK","Yorktown","1",1,"MIDN","2011",20110912,"C2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-365","COLO","COLO_YORK","Yorktown","1",3,"MIDN","2013",20130813,"A5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"B2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"B2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"B2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"CC","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"CC","Asimina triloba",NA,18117,22.5,NA,NA
"BOWA-006","BOWA","BOWA",NA,NA,1,"MIDN","2019",20190730,"A2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-370","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140807,"C5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-370","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140807,"C5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-370","COLO","COLO_YORK","Yorktown","2",4,"MIDN","2018",20180815,"AA","Asimina triloba",NA,18117,22.5,NA,NA
"THST-293","THST","THST",NA,"2",4,"MIDN","2014",20140826,"A2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-350","COLO","COLO_YORK","Yorktown","1",2,"MIDN","2012",20120821,"A8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-332","COLO","COLO_YORK","Yorktown","3",1,"MIDN","2019",20190806,"C8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-376","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140812,"C2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-337","COLO","COLO_YORK","Yorktown","3",1,"MIDN","2019",20190807,"A2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-338","COLO","COLO_YORK","Yorktown","3",1,"MIDN","2019",20190809,"B2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-338","COLO","COLO_YORK","Yorktown","3",1,"MIDN","2019",20190809,"B8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-337","COLO","COLO_YORK","Yorktown","3",1,"MIDN","2019",20190807,"A8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-350","COLO","COLO_YORK","Yorktown","1",2,"MIDN","2012",20120821,"C5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","2",4,"MIDN","2018",20180815,"A2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","2",4,"MIDN","2018",20180815,"A2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","2",4,"MIDN","2018",20180815,"A2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-347","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160815,"C2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-347","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160815,"C2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-347","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160815,"C2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-341","COLO","COLO_YORK","Yorktown","3",1,"MIDN","2019",20190806,"CC","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-341","COLO","COLO_YORK","Yorktown","3",1,"MIDN","2019",20190806,"CC","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-341","COLO","COLO_YORK","Yorktown","3",1,"MIDN","2019",20190806,"CC","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-341","COLO","COLO_YORK","Yorktown","3",1,"MIDN","2019",20190806,"CC","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-341","COLO","COLO_YORK","Yorktown","3",1,"MIDN","2019",20190806,"CC","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-341","COLO","COLO_YORK","Yorktown","3",1,"MIDN","2019",20190806,"CC","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-338","COLO","COLO_YORK","Yorktown","2",1,"MIDN","2015",20150812,"BB","Asimina triloba",NA,18117,22.5,NA,NA
"THST-212","THST","THST",NA,"2",3,"MIDN","2013",20130828,"C8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","2",4,"MIDN","2018",20180815,"BB","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","2",4,"MIDN","2018",20180815,"BB","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","2",4,"MIDN","2018",20180815,"BB","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","2",4,"MIDN","2018",20180815,"BB","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","2",4,"MIDN","2018",20180815,"BB","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","2",4,"MIDN","2018",20180815,"BB","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","2",4,"MIDN","2018",20180815,"BB","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-371","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"B2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-371","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"B2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-350","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160811,"C2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-350","COLO","COLO_YORK","Yorktown","1",2,"MIDN","2012",20120821,"A2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-338","COLO","COLO_YORK","Yorktown","2",1,"MIDN","2015",20150812,"B5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-338","COLO","COLO_YORK","Yorktown","2",1,"MIDN","2015",20150812,"B5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-370","COLO","COLO_YORK","Yorktown","2",4,"MIDN","2018",20180815,"B8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-370","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140807,"A8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-370","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140807,"A8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-341","COLO","COLO_YORK","Yorktown","3",1,"MIDN","2019",20190806,"A5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-347","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160815,"CC","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-347","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160815,"CC","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-347","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160815,"CC","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"C5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"C5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"C5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-365","COLO","COLO_YORK","Yorktown","2",3,"MIDN","2017",20170808,"AA","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-362","COLO","COLO_YORK","Yorktown","2",3,"MIDN","2017",20170810,"C8","Asimina triloba",NA,18117,22.5,NA,NA
"GEWA-321","GEWA","GEWA",NA,"1",1,"MIDN","2011",20110919,"B5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-376","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140812,"C8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-350","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160811,"AA","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-372","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"C8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-334","COLO","COLO_YORK","Yorktown","2",1,"MIDN","2015",20150810,"B5","Asimina triloba",NA,18117,22.5,NA,NA
"BOWA-182","BOWA","BOWA",NA,"3",3,"MIDN","2017",20170801,"C8","Asimina triloba",NA,18117,22.5,NA,NA
"BOWA-182","BOWA","BOWA",NA,"3",3,"MIDN","2017",20170801,"C8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-344","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160815,"B2","Asimina triloba",NA,18117,22.5,NA,NA
"GEWA-143","GEWA","GEWA",NA,"3",2,"MIDN","2016",20160906,"B2","Asimina triloba",NA,18117,22.5,NA,NA
"BOWA-005","BOWA","BOWA",NA,NA,1,"MIDN","2019",20190730,"C2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-365","COLO","COLO_YORK","Yorktown","1",3,"MIDN","2013",20130813,"B8","Asimina triloba",NA,18117,22.5,NA,NA
"BOWA-181","BOWA","BOWA",NA,"2",3,"MIDN","2013",20130807,"AA","Asimina triloba",NA,18117,22.5,NA,NA
"BOWA-181","BOWA","BOWA",NA,"2",3,"MIDN","2013",20130807,"AA","Asimina triloba",NA,18117,22.5,NA,NA
"BOWA-181","BOWA","BOWA",NA,"2",3,"MIDN","2013",20130807,"AA","Asimina triloba",NA,18117,22.5,NA,NA
"BOWA-181","BOWA","BOWA",NA,"2",3,"MIDN","2013",20130807,"AA","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-350","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160811,"A5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-370","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140807,"AA","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-370","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140807,"B5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-333","COLO","COLO_YORK","Yorktown","3",1,"MIDN","2019",20190807,"A2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"A8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"A8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"A8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"A8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"A8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"A8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"A8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"A8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-350","COLO","COLO_YORK","Yorktown","1",2,"MIDN","2012",20120821,"C2","Asimina triloba",NA,18117,22.5,NA,NA
"BOWA-005","BOWA","BOWA",NA,NA,1,"MIDN","2019",20190730,"C8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-337","COLO","COLO_YORK","Yorktown","3",1,"MIDN","2019",20190807,"C8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-337","COLO","COLO_YORK","Yorktown","3",1,"MIDN","2019",20190807,"C8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-337","COLO","COLO_YORK","Yorktown","3",1,"MIDN","2019",20190807,"C8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-376","COLO","COLO_YORK","Yorktown","2",4,"MIDN","2018",20180814,"C8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"A2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"A2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"A2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-338","COLO","COLO_YORK","Yorktown","3",1,"MIDN","2019",20190809,"B5","Asimina triloba",NA,18117,22.5,NA,NA
"BOWA-182","BOWA","BOWA",NA,"3",3,"MIDN","2017",20170801,"AA","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-361","COLO","COLO_YORK","Yorktown","1",3,"MIDN","2013",20130812,"CC","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"A5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"A5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"A5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"A5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-334","COLO","COLO_YORK","Yorktown","1",1,"MIDN","2011",20110914,"B2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-371","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"BB","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-371","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"BB","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-371","COLO","COLO_YORK","Yorktown","1",4,"MIDN","2014",20140811,"BB","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-361","COLO","COLO_YORK","Yorktown","1",3,"MIDN","2013",20130812,"C2","Asimina triloba",NA,18117,22.5,NA,NA
"BOWA-005","BOWA","BOWA",NA,"3",1,"MIDN","2015",20150803,"BB","Asimina triloba",NA,18117,22.5,NA,NA
"BOWA-005","BOWA","BOWA",NA,"3",1,"MIDN","2015",20150803,"BB","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-337","COLO","COLO_YORK","Yorktown","3",1,"MIDN","2019",20190807,"CC","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-362","COLO","COLO_YORK","Yorktown","1",3,"MIDN","2013",20130812,"C5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-370","COLO","COLO_YORK","Yorktown","2",4,"MIDN","2018",20180815,"A8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-337","COLO","COLO_YORK","Yorktown","3",1,"MIDN","2019",20190807,"C2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-337","COLO","COLO_YORK","Yorktown","3",1,"MIDN","2019",20190807,"C2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-337","COLO","COLO_YORK","Yorktown","3",1,"MIDN","2019",20190807,"C2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-337","COLO","COLO_YORK","Yorktown","2",1,"MIDN","2015",20150812,"C8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-337","COLO","COLO_YORK","Yorktown","2",1,"MIDN","2015",20150812,"C8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-373","COLO","COLO_YORK","Yorktown","2",4,"MIDN","2018",20180815,"B2","Asimina triloba",NA,18117,22.5,NA,NA
"BOWA-005","BOWA","BOWA",NA,"3",1,"MIDN","2015",20150803,"A5","Asimina triloba",NA,18117,22.5,NA,NA
"BOWA-005","BOWA","BOWA",NA,"3",1,"MIDN","2015",20150803,"A5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-333","COLO","COLO_YORK","Yorktown","3",1,"MIDN","2019",20190807,"B8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-338","COLO","COLO_YORK","Yorktown","2",1,"MIDN","2015",20150812,"C2","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-347","COLO","COLO_YORK","Yorktown","1",2,"MIDN","2012",20120816,"A5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-371","COLO","COLO_YORK","Yorktown","2",4,"MIDN","2018",20180814,"A2","Asimina triloba",NA,18117,22.5,NA,NA
"GEWA-295","GEWA","GEWA",NA,"1",4,"MIDN","2010",20100909,"BB","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-359","COLO","COLO_YORK","Yorktown","2",3,"MIDN","2017",20170808,"A5","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-338","COLO","COLO_YORK","Yorktown","2",1,"MIDN","2015",20150812,"B8","Asimina triloba",NA,18117,22.5,NA,NA
"THST-325","THST","THST",NA,"2",1,"MIDN","2015",20150820,"B8","Asimina triloba",NA,18117,22.5,NA,NA
"COLO-350","COLO","COLO_YORK","Yorktown","1",2,"MIDN","2012",20120821,"B2","Asimina triloba",NA,18117,22.5,NA,NA
