"Plot_Name","Unit_Code","Unit_Group","Subunit_Code","Cycle","Panel","Frame","Sample_Year","Date","Tag","TSN","TaxonCode","Latin_Name","Status","Habit","Browsed","Browsable","SaplingVigor","VigorClass"
"CHOH-1036","CHOH","BRUN","na",1.00,4,"Region",2009,"20090708",9532,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CHOH-1036","CHOH","BRUN","na",2.00,4,"Region",2013,"20130724",9534,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CHOH-1036","CHOH","BRUN","na",2.00,4,"Region",2013,"20130724",9538,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CHOH-1036","CHOH","BRUN","na",2.00,4,"Region",2013,"20130724",9527,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CHOH-1044","CHOH","BRUN","na",1.00,4,"Region",2009,"20090708",9552,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CHOH-1044","CHOH","BRUN","na",2.00,4,"Region",2013,"20130529",9552,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CHOH-1081","CHOH","BRUN","na",1.00,2,"Region",2007,"20070806",10057,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CHOH-1081","CHOH","BRUN","na",2.00,2,"Region",2011,"20110920",10066,18147,88913,"Lindera benzoin","Downgraded to Non-Sampled","Shrub",,,,
"CHOH-1081","CHOH","BRUN","na",2.00,2,"Region",2011,"20110920",15696,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CHOH-1081","CHOH","BRUN","na",1.00,2,"Region",2007,"20070806",10060,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CHOH-1081","CHOH","BRUN","na",1.00,2,"Region",2007,"20070806",10061,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CHOH-1081","CHOH","BRUN","na",2.00,2,"Region",2011,"20110920",10061,18147,88913,"Lindera benzoin","Downgraded to Non-Sampled","Shrub",,,,
"CHOH-1081","CHOH","BRUN","na",1.00,2,"Region",2007,"20070806",10063,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CHOH-1081","CHOH","BRUN","na",2.00,2,"Region",2011,"20110920",10058,18147,88913,"Lindera benzoin","Downgraded to Non-Sampled","Shrub",,,,
"CHOH-1081","CHOH","BRUN","na",2.00,2,"Region",2011,"20110920",10062,18147,88913,"Lindera benzoin","Downgraded to Non-Sampled","Shrub",,,,
"CHOH-1081","CHOH","BRUN","na",1.00,2,"Region",2007,"20070806",10055,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CHOH-1081","CHOH","BRUN","na",1.00,2,"Region",2007,"20070806",10058,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CHOH-1081","CHOH","BRUN","na",2.00,2,"Region",2011,"20110920",10063,18147,88913,"Lindera benzoin","Alive Leaning","Shrub","Yes","Yes",,
"CHOH-1081","CHOH","BRUN","na",2.00,2,"Region",2011,"20110920",10060,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CHOH-1081","CHOH","BRUN","na",2.00,2,"Region",2011,"20110920",10055,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CHOH-1081","CHOH","BRUN","na",2.00,2,"Region",2011,"20110920",10065,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CHOH-1081","CHOH","BRUN","na",1.00,2,"Region",2007,"20070806",10064,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CHOH-1081","CHOH","BRUN","na",1.00,2,"Region",2007,"20070806",10065,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CHOH-1081","CHOH","BRUN","na",2.00,2,"Region",2011,"20110920",10057,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CHOH-1081","CHOH","BRUN","na",1.00,2,"Region",2007,"20070806",10062,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CHOH-1081","CHOH","BRUN","na",2.00,2,"Region",2011,"20110920",10064,18147,88913,"Lindera benzoin","Downgraded to Non-Sampled","Shrub",,,,
"CHOH-1081","CHOH","BRUN","na",1.00,2,"Region",2007,"20070806",10066,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CHOH-1111","CHOH","BRUN","na",1.00,2,"Region",2007,"20070730",10002,18147,88913,"Lindera benzoin","Alive Standing","Shrub","No","unk",,
"CHOH-1111","CHOH","BRUN","na",1.00,2,"Region",2007,"20070730",6164,18147,88913,"Lindera benzoin","Alive Standing","Shrub","No","unk",,
"CHOH-1111","CHOH","BRUN","na",2.00,2,"Region",2011,"20110706",6164,18147,88913,"Lindera benzoin","Dead","Shrub",,,,
"CHOH-1111","CHOH","BRUN","na",2.00,2,"Region",2011,"20110706",10002,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CHOH-1124","CHOH","BRUN","na",1.00,3,"Region",2008,"20080721",8803,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CHOH-1124","CHOH","BRUN","na",2.00,3,"Region",2012,"20120803",8809,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CHOH-1124","CHOH","BRUN","na",1.00,3,"Region",2008,"20080721",8578,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CHOH-1124","CHOH","BRUN","na",2.00,3,"Region",2012,"20120803",8600,19033,102052,"Hamamelis virginiana","Alive Leaning","Shrub","No","Yes",,
"CHOH-1124","CHOH","BRUN","na",2.00,3,"Region",2012,"20120803",8598,18147,88913,"Lindera benzoin","Downgraded to Non-Sampled","Shrub",,,,
"CHOH-1124","CHOH","BRUN","na",1.00,3,"Region",2008,"20080721",8587,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CHOH-1124","CHOH","BRUN","na",2.00,3,"Region",2012,"20120803",8802,18147,88913,"Lindera benzoin","Dead","Shrub",,,,
"CHOH-1124","CHOH","BRUN","na",1.00,3,"Region",2008,"20080721",8809,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CHOH-1124","CHOH","BRUN","na",2.00,3,"Region",2012,"20120803",8803,18147,88913,"Lindera benzoin","Downgraded to Non-Sampled","Shrub",,,,
"CHOH-1124","CHOH","BRUN","na",1.00,3,"Region",2008,"20080721",8600,19033,102052,"Hamamelis virginiana","Alive Standing","Shrub","No","unk",,
"CHOH-1124","CHOH","BRUN","na",2.00,3,"Region",2012,"20120803",8813,18147,88913,"Lindera benzoin","Alive Leaning","Shrub","Yes","Yes",,
"CHOH-1124","CHOH","BRUN","na",1.00,3,"Region",2008,"20080721",8802,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CHOH-1124","CHOH","BRUN","na",1.00,3,"Region",2008,"20080721",8813,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CHOH-1124","CHOH","BRUN","na",1.00,3,"Region",2008,"20080721",8598,18147,88913,"Lindera benzoin","Alive Standing","Shrub","No","unk",,
"CHOH-1124","CHOH","BRUN","na",2.00,3,"Region",2012,"20120803",8587,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CHOH-1124","CHOH","BRUN","na",2.00,3,"Region",2012,"20120803",8578,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"CHOH-1191","CHOH","BRUN","na",1.00,1,"Region",2006,"20060725",780,18147,88913,"Lindera benzoin","Alive Standing","Shrub","No","unk",,
"CHOH-1191","CHOH","BRUN","na",2.00,1,"Region",2010,"20100607",780,18147,88913,"Lindera benzoin","Alive Leaning","Shrub","Yes","Yes",,
"CHOH-1191","CHOH","BRUN","na",3.00,1,"Region",2014,"20140617",780,18147,88913,"Lindera benzoin","Downgraded to Non-Sampled","Shrub",,,,
"CHOH-1201","CHOH","BRUN","na",1.00,1,"Region",2006,"20060725",738,18147,88913,"Lindera benzoin","Alive Standing","Shrub","No","unk",,
"CHOH-1201","CHOH","BRUN","na",2.00,1,"Region",2010,"20100610",738,18147,88913,"Lindera benzoin","Dead","Shrub","No",,,
"CHOH-1265","CHOH","BRUN","na",1.00,4,"Region",2009,"20090720",9901,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"CHOH-1265","CHOH","BRUN","na",2.00,4,"Region",2013,"20130726",9901,18147,88913,"Lindera benzoin","Downgraded to Non-Sampled","Shrub",,,,
"CHOH-1338","CHOH","POGO","na",2.00,1,"Region",2010,"20101001",1388,19033,102052,"Hamamelis virginiana","Alive Leaning","Shrub","Yes","Yes",,
"CHOH-1338","CHOH","POGO","na",1.00,1,"Region",2006,"20060814",1399,19033,102052,"Hamamelis virginiana","Alive Standing","Shrub","No","unk",,
"CHOH-1338","CHOH","POGO","na",2.00,1,"Region",2010,"20101001",1401,19033,102052,"Hamamelis virginiana","Alive Standing","Shrub","Yes","Yes",,
"CHOH-1338","CHOH","POGO","na",1.00,1,"Region",2006,"20060814",1401,19033,102052,"Hamamelis virginiana","Alive Standing","Shrub","No","unk",,
"CHOH-1338","CHOH","POGO","na",2.00,1,"Region",2010,"20101001",15045,19033,102052,"Hamamelis virginiana","Alive Leaning","Shrub","No","Yes",,
"CHOH-1338","CHOH","POGO","na",3.00,1,"Region",2014,"20140822",1388,19033,102052,"Hamamelis virginiana","Alive Leaning","Shrub","No","Yes",,
"CHOH-1338","CHOH","POGO","na",3.00,1,"Region",2014,"20140822",15046,19033,102052,"Hamamelis virginiana","Alive Standing","Shrub","No","Yes",,
"CHOH-1338","CHOH","POGO","na",3.00,1,"Region",2014,"20140822",15045,19033,102052,"Hamamelis virginiana","Alive Leaning","Shrub","Yes","Yes",,
"CHOH-1338","CHOH","POGO","na",1.00,1,"Region",2006,"20060814",1388,19033,102052,"Hamamelis virginiana","Alive Standing","Shrub","No","unk",,
"CHOH-1338","CHOH","POGO","na",2.00,1,"Region",2010,"20101001",15046,19033,102052,"Hamamelis virginiana","Alive Standing","Shrub","No","Yes",,
"CHOH-1338","CHOH","POGO","na",2.00,1,"Region",2010,"20101001",1399,19033,102052,"Hamamelis virginiana","Dead","Shrub",,,,
"CHOH-1338","CHOH","POGO","na",4.00,1,"Region",2018,"20181012",1388,19033,102052,"Hamamelis virginiana","Alive Leaning","Shrub","Yes","Yes",2,"Light Decline"
"CHOH-1338","CHOH","POGO","na",3.00,1,"Region",2014,"20140822",1401,19033,102052,"Hamamelis virginiana","Dead Standing","Shrub",,,,
"CHOH-1338","CHOH","POGO","na",4.00,1,"Region",2018,"20181012",15045,19033,102052,"Hamamelis virginiana","Alive Leaning","Shrub","Yes","Yes",2,"Light Decline"
"CHOH-1350","CHOH","POGO","na",3.00,3,"Region",2016,"20160516",22728,35298,131684,"Lonicera maackii","Alive Standing","Shrub","Yes","Yes",,
"CHOH-1350","CHOH","POGO","na",3.00,3,"Region",2016,"20160516",22730,23615,127760,"Vaccinium stamineum","Alive Standing","Shrub","Yes","Yes",,
"CHOH-1350","CHOH","POGO","na",3.00,3,"Region",2016,"20160516",22729,23615,127760,"Vaccinium stamineum","Alive Standing","Shrub","Yes","Yes",,
"CHOH-1366","CHOH","POGO","na",2.00,4,"Region",2013,"20130917",20941,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"GWMP-0003","CHOH","POGO","na",2.00,4,"Region",2013,"20130703",9184,18147,88913,"Lindera benzoin","Dead Fallen","Shrub",,,,
"GWMP-0003","CHOH","POGO","na",1.00,4,"Region",2009,"20090709",9184,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",4925,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",1554,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",1550,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",1554,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",1534,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",1523,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",1546,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",1522,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",4793,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",4922,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",4915,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",4274,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",4800,18147,88913,"Lindera benzoin","Downgraded to Non-Sampled","Shrub",,,,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",4799,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",1542,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",4788,18147,88913,"Lindera benzoin","Downgraded to Non-Sampled","Shrub",,,,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",1538,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",4923,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",1524,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",1551,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",4924,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",4925,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",1537,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",1530,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",1535,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",1528,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",1524,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",4916,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",4916,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",4915,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",1537,18147,88913,"Lindera benzoin","Downgraded to Non-Sampled","Shrub",,,,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",4921,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",4797,18147,88913,"Lindera benzoin","Downgraded to Non-Sampled","Shrub",,,,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",4923,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",4787,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",1527,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",4793,18147,88913,"Lindera benzoin","Alive Standing","Shrub","No","unk",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",1530,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",4750,18147,88913,"Lindera benzoin","Dead","Shrub",,,,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",4274,18147,88913,"Lindera benzoin","Downgraded to Non-Sampled","Shrub","Yes","Yes",,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",1547,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",1542,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",4918,18147,88913,"Lindera benzoin","Downgraded to Non-Sampled","Shrub",,,,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",1536,18147,88913,"Lindera benzoin","Alive Standing","Shrub","No","Yes",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",1545,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",1539,18147,88913,"Lindera benzoin","Dead","Shrub",,,,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",1548,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",1545,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",4917,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",4920,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",1546,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",4797,18147,88913,"Lindera benzoin","Alive Standing","Shrub","No","unk",,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",1525,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",1543,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",1531,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",1529,18147,88913,"Lindera benzoin","Downgraded to Non-Sampled","Shrub",,,,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",1523,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",1533,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",4792,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",1522,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",4788,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",1528,18147,88913,"Lindera benzoin","Downgraded to Non-Sampled","Shrub",,,,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",1536,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",4750,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",1527,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",1541,18147,88913,"Lindera benzoin","Alive Leaning","Shrub","Yes","Yes",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",4922,18147,88913,"Lindera benzoin","Downgraded to Non-Sampled","Shrub",,,,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",4799,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",1539,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",4919,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",1540,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",4790,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",1526,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",1534,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",1.00,2,"Region",2007,"20070718",4792,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","unk",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",4791,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",4921,18147,88913,"Lindera benzoin","Downgraded to Non-Sampled","Shrub",,,,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",4789,18147,88913,"Lindera benzoin","Dead","Shrub",,,,
"GWMP-0008","GWMP","POGO","GRFA",2.00,2,"Region",2011,"20110804",1551,18147,88913,"Lindera benzoin","Alive Standing","Shrub","Yes","Yes",,
