"X","Plot_Name","Unit_Code","Unit_Group","Subunit_Code","Cycle","Panel","Frame","Sample_Year","Date","Tag","TSN","TaxonCode","Latin_Name","StemsLive","SumLiveBasalArea_cm2","Equiv_Live_DBH_cm","DBH_Check","Status","Browsable","Browsed","SaplingVigor","VigorClass","SumDeadBasalArea_cm2","Equiv_Dead_DBH_cm"
506,"CATO-0280","CATO","CATO","na",3,3,"Region",2016,20160617,7608,18117,86731,"Asimina triloba",1,10.2,3.6,0,"Alive Standing","Yes","No",NA,"",0,0
507,"CATO-0280","CATO","CATO","na",1,3,"Region",2008,20080703,7609,18117,86731,"Asimina triloba",1,1,1.1,0,"Alive Standing","unk","No",NA,"",0,0
508,"CATO-0280","CATO","CATO","na",1,3,"Region",2008,20080703,7608,18117,86731,"Asimina triloba",1,3.8,2.2,0,"Alive Standing","unk","No",NA,"",0,0
509,"CATO-0280","CATO","CATO","na",2,3,"Region",2012,20120827,7608,18117,86731,"Asimina triloba",1,7.1,3,0,"Alive Standing","Yes","No",NA,"",0,0
510,"CATO-0294","CATO","CATO","na",1,1,"Region",2006,20060802,1824,28731,125783,"Acer saccharum",1,60.8,8.8,0,"Alive Standing","unk","No",NA,"",0,0
511,"CATO-0302","CATO","CATO","na",1,3,"Region",2008,20080912,7918,501306,151331,"Carya alba",1,52.8,8.2,0,"Alive Standing","unk","No",NA,"",0,0
512,"CATO-0302","CATO","CATO","na",1,3,"Region",2008,20080912,7921,501306,151331,"Carya alba",1,49,7.9,0,"Alive Standing","unk","No",NA,"",0,0
513,"CATO-0302","CATO","CATO","na",1,3,"Region",2008,20080912,7920,501306,151331,"Carya alba",1,25.5,5.7,0,"Alive Standing","unk","No",NA,"",0,0
514,"CATO-0302","CATO","CATO","na",3,3,"Region",2016,20160617,7921,501306,151331,"Carya alba",1,55.4,8.4,0,"Alive Standing","No","No",NA,"",0,0
515,"CATO-0302","CATO","CATO","na",2,3,"Region",2012,20120827,7921,501306,151331,"Carya alba",1,54.1,8.3,0,"Alive Standing","Yes","No",NA,"",0,0
516,"CATO-0302","CATO","CATO","na",3,3,"Region",2016,20160617,7920,501306,151331,"Carya alba",1,28.3,6,0,"Alive Standing","No","No",NA,"",0,0
517,"CATO-0302","CATO","CATO","na",2,3,"Region",2012,20120827,7920,501306,151331,"Carya alba",1,27.3,5.9,0,"Alive Standing","No","No",NA,"",0,0
518,"CATO-0302","CATO","CATO","na",2,3,"Region",2012,20120827,7918,501306,151331,"Carya alba",1,54.1,8.3,0,"Alive Standing","No","No",NA,"",0,0
519,"CATO-0302","CATO","CATO","na",3,3,"Region",2016,20160617,7918,501306,151331,"Carya alba",1,58.1,8.6,0,"Alive Standing","No","No",NA,"",0,0
520,"CATO-0302","CATO","CATO","na",1,3,"Region",2008,20080912,7919,19462,101944,"Fagus grandifolia",1,72.4,9.6,0,"Alive Standing","unk","Yes",NA,"",0,0
521,"CATO-0303","CATO","CATO","na",3,1,"Region",2014,20140723,1694,19504,104810,"Carpinus caroliniana",1,35.3,6.7,0,"Alive Standing","Yes","Yes",NA,"",0,0
522,"CATO-0303","CATO","CATO","na",3,1,"Region",2014,20140723,1691,19462,101944,"Fagus grandifolia",1,25.5,5.7,0,"Alive Standing","Yes","No",NA,"",0,0
523,"CATO-0303","CATO","CATO","na",4,1,"Region",2018,20180702,1694,19504,104810,"Carpinus caroliniana",1,35.3,6.7,0,"Alive Standing","Yes","Yes",1,"Healthy",0,0
524,"CATO-0303","CATO","CATO","na",1,1,"Region",2006,20060802,1685,19504,104810,"Carpinus caroliniana",1,11.3,3.8,0,"Alive Standing","unk","No",NA,"",0,0
525,"CATO-0303","CATO","CATO","na",2,1,"Region",2010,20100707,1694,19504,104810,"Carpinus caroliniana",1,35.3,6.7,0,"Alive Standing","Yes","No",NA,"",0,0
526,"CATO-0303","CATO","CATO","na",4,1,"Region",2018,20180702,1686,19462,101944,"Fagus grandifolia",1,2.5,1.8,0,"Alive Standing","Yes","Yes",2,"Light Decline",0,0
527,"CATO-0303","CATO","CATO","na",2,1,"Region",2010,20100707,1686,19462,101944,"Fagus grandifolia",1,2.5,1.8,0,"Alive Standing","Yes","No",NA,"",0,0
528,"CATO-0303","CATO","CATO","na",1,1,"Region",2006,20060802,1691,19462,101944,"Fagus grandifolia",1,14.5,4.3,0,"Alive Standing","unk","No",NA,"",0,0
529,"CATO-0303","CATO","CATO","na",4,1,"Region",2018,20180702,1691,19462,101944,"Fagus grandifolia",1,31.2,6.3,0,"Alive Standing","Yes","Yes",1,"Healthy",0,0
530,"CATO-0303","CATO","CATO","na",1,1,"Region",2006,20060802,1686,19462,101944,"Fagus grandifolia",1,2.8,1.9,0,"Alive Standing","unk","No",NA,"",0,0
531,"CATO-0303","CATO","CATO","na",3,1,"Region",2014,20140723,1686,19462,101944,"Fagus grandifolia",1,2.5,1.8,0,"Alive Standing","Yes","No",NA,"",0,0
532,"CATO-0303","CATO","CATO","na",3,1,"Region",2014,20140723,1685,19504,104810,"Carpinus caroliniana",1,16.6,4.6,0,"Alive Standing","Yes","Yes",NA,"",0,0
533,"CATO-0303","CATO","CATO","na",2,1,"Region",2010,20100707,1691,19462,101944,"Fagus grandifolia",1,21.2,5.2,0,"Alive Standing","Yes","No",NA,"",0,0
534,"CATO-0303","CATO","CATO","na",2,1,"Region",2010,20100707,1685,19504,104810,"Carpinus caroliniana",1,15.2,4.4,0,"Alive Standing","No","No",NA,"",0,0
535,"CATO-0303","CATO","CATO","na",1,1,"Region",2006,20060802,1694,19504,104810,"Carpinus caroliniana",1,34.2,6.6,0,"Alive Standing","unk","No",NA,"",0,0
536,"CATO-0303","CATO","CATO","na",4,1,"Region",2018,20180702,1685,19504,104810,"Carpinus caroliniana",1,19.6,5,0,"Alive Standing","Yes","Yes",1,"Healthy",0,0
537,"CATO-0313","CATO","CATO","na",4,2,"Region",2019,20190731,8311,27821,130575,"Nyssa sylvatica",1,26.4,5.8,0,"Alive Standing","Yes","No",1,"Healthy",0,0
538,"CATO-0313","CATO","CATO","na",2,2,"Region",2011,20110930,8311,27821,130575,"Nyssa sylvatica",1,24.6,5.6,0,"Alive Standing","Yes","No",NA,"",0,0
539,"CATO-0313","CATO","CATO","na",1,2,"Region",2007,20070723,8311,27821,130575,"Nyssa sylvatica",1,21.2,5.2,0,"Alive Standing","unk","No",NA,"",0,0
540,"CATO-0313","CATO","CATO","na",4,2,"Region",2019,20190731,8310,27821,130575,"Nyssa sylvatica",1,18.1,4.8,0,"Alive Standing","Yes","Yes",3,"Moderate Decline",0,0
541,"CATO-0313","CATO","CATO","na",3,2,"Region",2015,20150811,8310,27821,130575,"Nyssa sylvatica",1,18.9,4.9,0,"Alive Broken","Yes","No",NA,"",0,0
542,"CATO-0313","CATO","CATO","na",3,2,"Region",2015,20150811,8311,27821,130575,"Nyssa sylvatica",1,26.4,5.8,0,"Alive Standing","Yes","No",NA,"",0,0
543,"CATO-0313","CATO","CATO","na",2,2,"Region",2011,20110930,8310,27821,130575,"Nyssa sylvatica",1,18.1,4.8,0,"Alive Standing","Yes","No",NA,"",0,0
544,"CATO-0313","CATO","CATO","na",1,2,"Region",2007,20070723,8310,27821,130575,"Nyssa sylvatica",1,22.9,5.4,0,"Alive Standing","unk","No",NA,"",0,0
545,"CATO-0316","CATO","CATO","na",2,2,"Region",2011,20110722,6276,27806,130558,"Cornus florida",1,62.2,8.9,0,"Alive Leaning","No","No",NA,"",0,0
546,"CATO-0316","CATO","CATO","na",1,2,"Region",2007,20070813,6276,27806,130558,"Cornus florida",1,62.2,8.9,0,"Alive Standing","unk","No",NA,"",0,0
547,"CATO-0316","CATO","CATO","na",2,2,"Region",2011,20110722,6271,28728,125779,"Acer rubrum",1,70.9,9.5,0,"Alive Standing","No","No",NA,"",0,0
548,"CATO-0316","CATO","CATO","na",3,2,"Region",2015,20150623,6276,27806,130558,"Cornus florida",1,73.9,9.7,0,"Alive Standing","No","No",NA,"",0,0
549,"CATO-0316","CATO","CATO","na",1,2,"Region",2007,20070813,6271,28728,125779,"Acer rubrum",1,69.4,9.4,0,"Alive Standing","unk","No",NA,"",0,0
550,"CATO-0330","CATO","CATO","na",3,1,"Region",2014,20140811,21670,28728,125779,"Acer rubrum",1,14.5,4.3,0,"Alive Standing","Yes","No",NA,"",0,0
551,"CATO-0330","CATO","CATO","na",4,1,"Region",2018,20180807,21670,28728,125779,"Acer rubrum",1,19.6,5,0,"Alive Standing","Yes","No",2,"Light Decline",0,0
552,"CATO-0330","CATO","CATO","na",4,1,"Region",2018,20180807,12778,19231,106177,"Carya glabra",1,29.2,6.1,0,"Alive Standing","Yes","Yes",1,"Healthy",0,0
553,"CATO-0330","CATO","CATO","na",1,1,"Region",2006,20060719,378,19398,96851,"Quercus prinus",1,50.3,8,0,"Alive Standing","unk","No",NA,"",0,0
554,"CATO-0330","CATO","CATO","na",3,1,"Region",2014,20140811,377,19231,106177,"Carya glabra",1,72.4,9.6,0,"Alive Standing","Yes","Yes",NA,"",0,0
555,"CATO-0330","CATO","CATO","na",1,1,"Region",2006,20060719,377,19231,106177,"Carya glabra",1,63.6,9,0,"Alive Standing","unk","No",NA,"",0,0
556,"CATO-0330","CATO","CATO","na",3,1,"Region",2014,20140811,12778,19231,106177,"Carya glabra",1,20.4,5.1,0,"Alive Standing","Yes","Yes",NA,"",0,0
557,"CATO-0330","CATO","CATO","na",2,1,"Region",2010,20100806,377,19231,106177,"Carya glabra",1,63.6,9,0,"Alive Standing","Yes","No",NA,"",0,0
558,"CATO-0330","CATO","CATO","na",2,1,"Region",2010,20100806,378,19398,96851,"Quercus prinus",1,59.4,8.7,0,"Alive Standing","No","No",NA,"",0,0
559,"CATO-0330","CATO","CATO","na",2,1,"Region",2010,20100806,12778,19231,106177,"Carya glabra",1,15.2,4.4,0,"Alive Standing","Yes","No",NA,"",0,0
560,"CATO-0333","CATO","CATO","na",3,3,"Region",2016,20160622,7610,19462,101944,"Fagus grandifolia",1,9.1,3.4,0,"Alive Standing","Yes","Yes",NA,"",0,0
561,"CATO-0333","CATO","CATO","na",2,3,"Region",2012,20120817,7611,19511,105688,"Ostrya virginiana",1,66.5,9.2,0,"Alive Standing","No","No",NA,"",0,0
562,"CATO-0333","CATO","CATO","na",1,3,"Region",2008,20080703,7611,19511,105688,"Ostrya virginiana",1,65,9.1,0,"Alive Standing","unk","No",NA,"",0,0
563,"CATO-0333","CATO","CATO","na",2,3,"Region",2012,20120817,7610,19462,101944,"Fagus grandifolia",1,8.6,3.3,0,"Alive Standing","Yes","No",NA,"",0,0
564,"CATO-0333","CATO","CATO","na",3,3,"Region",2016,20160622,7611,19511,105688,"Ostrya virginiana",1,73.9,9.7,0,"Alive Standing","No","No",NA,"",0,0
565,"CATO-0333","CATO","CATO","na",1,3,"Region",2008,20080703,7610,19462,101944,"Fagus grandifolia",1,9.1,3.4,0,"Alive Standing","unk","No",NA,"",0,0
566,"CATO-0347","CATO","CATO","na",2,2,"Region",2011,20110803,6099,27821,130575,"Nyssa sylvatica",1,15.2,4.4,0,"Alive Leaning","Yes","No",NA,"",0,0
567,"CATO-0347","CATO","CATO","na",4,2,"Region",2019,20190805,6100,501306,151331,"Carya alba",1,27.3,5.9,1,"Alive Standing","No","No",1,"Healthy",0,0
568,"CATO-0347","CATO","CATO","na",3,2,"Region",2015,20150812,6100,501306,151331,"Carya alba",1,23.8,5.5,0,"Alive Standing","No","No",NA,"",0,0
569,"CATO-0347","CATO","CATO","na",2,2,"Region",2011,20110803,6100,501306,151331,"Carya alba",1,21.2,5.2,0,"Alive Standing","No","No",NA,"",0,0
570,"CATO-0347","CATO","CATO","na",1,2,"Region",2007,20070913,6100,501306,151331,"Carya alba",1,20.4,5.1,0,"Alive Standing","unk","No",NA,"",0,0
571,"CATO-0347","CATO","CATO","na",4,2,"Region",2019,20190805,6099,27821,130575,"Nyssa sylvatica",1,18.1,4.8,0,"Alive Standing","Yes","No",1,"Healthy",0,0
572,"CATO-0347","CATO","CATO","na",4,2,"Region",2019,20190805,6097,27821,130575,"Nyssa sylvatica",1,34.2,6.6,1,"Alive Standing","Yes","No",1,"Healthy",0,0
573,"CATO-0347","CATO","CATO","na",3,2,"Region",2015,20150812,6096,28728,125779,"Acer rubrum",1,13.9,4.2,0,"Alive Standing","Yes","No",NA,"",0,0
574,"CATO-0347","CATO","CATO","na",2,2,"Region",2011,20110803,6097,27821,130575,"Nyssa sylvatica",1,30.2,6.2,0,"Alive Standing","Yes","No",NA,"",0,0
575,"CATO-0347","CATO","CATO","na",4,2,"Region",2019,20190805,6098,27821,130575,"Nyssa sylvatica",1,26.4,5.8,1,"Alive Standing","Yes","No",2,"Light Decline",0,0
576,"CATO-0347","CATO","CATO","na",3,2,"Region",2015,20150812,6097,27821,130575,"Nyssa sylvatica",1,32.2,6.4,0,"Alive Standing","Yes","No",NA,"",0,0
577,"CATO-0347","CATO","CATO","na",1,2,"Region",2007,20070913,6099,27821,130575,"Nyssa sylvatica",1,15.2,4.4,0,"Alive Standing","unk","No",NA,"",0,0
578,"CATO-0347","CATO","CATO","na",4,2,"Region",2019,20190805,6096,28728,125779,"Acer rubrum",1,13.9,4.2,1,"Alive Standing","Yes","No",2,"Light Decline",0,0
579,"CATO-0347","CATO","CATO","na",2,2,"Region",2011,20110803,6098,27821,130575,"Nyssa sylvatica",1,19.6,5,0,"Alive Standing","Yes","No",NA,"",0,0
580,"CATO-0347","CATO","CATO","na",3,2,"Region",2015,20150812,6098,27821,130575,"Nyssa sylvatica",1,21.2,5.2,0,"Alive Standing","Yes","No",NA,"",0,0
581,"CATO-0347","CATO","CATO","na",1,2,"Region",2007,20070913,6097,27821,130575,"Nyssa sylvatica",1,67.9,9.3,0,"Alive Standing","unk","No",NA,"",0,0
582,"CATO-0347","CATO","CATO","na",1,2,"Region",2007,20070913,6098,27821,130575,"Nyssa sylvatica",1,23.8,5.5,0,"Alive Standing","unk","No",NA,"",0,0
583,"CATO-0347","CATO","CATO","na",1,2,"Region",2007,20070913,6096,28728,125779,"Acer rubrum",1,10.8,3.7,0,"Alive Standing","unk","No",NA,"",0,0
584,"CATO-0347","CATO","CATO","na",3,2,"Region",2015,20150812,6099,27821,130575,"Nyssa sylvatica",1,16.6,4.6,0,"Alive Standing","Yes","No",NA,"",0,0
585,"CATO-0347","CATO","CATO","na",2,2,"Region",2011,20110803,6096,28728,125779,"Acer rubrum",1,11.9,3.9,0,"Alive Standing","Yes","No",NA,"",0,0
586,"CATO-0359","CATO","CATO","na",4,1,"Region",2018,20180810,1493,19241,107753,"Carya ovalis",1,56.7,8.5,0,"Alive Standing","No","No",2,"Light Decline",0,0
587,"CATO-0359","CATO","CATO","na",3,1,"Region",2014,20140908,1493,19241,107753,"Carya ovalis",1,51.5,8.1,0,"Alive Standing","No","No",NA,"",0,0
588,"CATO-0359","CATO","CATO","na",1,1,"Region",2006,20060804,1493,19241,107753,"Carya ovalis",1,50.3,8,0,"Alive Standing","unk","No",NA,"",0,0
589,"CATO-0359","CATO","CATO","na",2,1,"Region",2010,20100805,1493,19241,107753,"Carya ovalis",1,51.5,8.1,0,"Alive Standing","No","No",NA,"",0,0
590,"CATO-0365","CATO","CATO","na",1,1,"Region",2006,20060803,1481,183397,93952,"Tsuga canadensis",1,5.3,2.6,0,"Alive Standing","unk","No",NA,"",0,0
591,"CATO-0365","CATO","CATO","na",2,1,"Region",2010,20100708,1479,183397,93952,"Tsuga canadensis",1,23.8,5.5,0,"Alive Standing","No","No",NA,"",0,0
592,"CATO-0365","CATO","CATO","na",2,1,"Region",2010,20100708,1477,19487,103551,"Betula lenta",1,14.5,4.3,0,"Alive Standing","Yes","No",NA,"",0,0
593,"CATO-0365","CATO","CATO","na",1,1,"Region",2006,20060803,1474,19290,98896,"Quercus alba",1,12.6,4,0,"Alive Standing","unk","No",NA,"",0,0
594,"CATO-0365","CATO","CATO","na",1,1,"Region",2006,20060803,1476,25110,129585,"Amelanchier arborea",1,16.6,4.6,0,"Alive Standing","unk","No",NA,"",0,0
595,"CATO-0365","CATO","CATO","na",3,1,"Region",2014,20140819,1472,183397,93952,"Tsuga canadensis",1,7.5,3.1,0,"Alive Standing","No","No",NA,"",0,0
596,"CATO-0365","CATO","CATO","na",1,1,"Region",2006,20060803,1485,28728,125779,"Acer rubrum",1,2.3,1.7,0,"Alive Standing","unk","No",NA,"",0,0
597,"CATO-0365","CATO","CATO","na",2,1,"Region",2010,20100708,1900,183397,93952,"Tsuga canadensis",1,6.2,2.8,0,"Alive Leaning","Yes","No",NA,"",0,0
598,"CATO-0365","CATO","CATO","na",2,1,"Region",2010,20100708,1473,25110,129585,"Amelanchier arborea",1,15.2,4.4,0,"Alive Standing","No","No",NA,"",0,0
599,"CATO-0365","CATO","CATO","na",1,1,"Region",2006,20060803,1484,183397,93952,"Tsuga canadensis",1,3.1,2,0,"Alive Standing","unk","No",NA,"",0,0
600,"CATO-0365","CATO","CATO","na",2,1,"Region",2010,20100708,1476,25110,129585,"Amelanchier arborea",1,13.2,4.1,0,"Alive Leaning","Yes","Yes",NA,"",0,0
601,"CATO-0365","CATO","CATO","na",2,1,"Region",2010,20100708,1472,183397,93952,"Tsuga canadensis",1,7.1,3,0,"Alive Standing","No","No",NA,"",0,0
602,"CATO-0365","CATO","CATO","na",2,1,"Region",2010,20100708,1485,28728,125779,"Acer rubrum",1,3.1,2,0,"Alive Broken","Yes","No",NA,"",0,0
603,"CATO-0365","CATO","CATO","na",2,1,"Region",2010,20100708,1474,19290,98896,"Quercus alba",1,12.6,4,0,"Alive Standing","Yes","No",NA,"",0,0
604,"CATO-0365","CATO","CATO","na",1,1,"Region",2006,20060803,1462,28728,125779,"Acer rubrum",1,24.6,5.6,0,"Alive Standing","unk","No",NA,"",0,0
605,"CATO-0365","CATO","CATO","na",1,1,"Region",2006,20060803,1486,183397,93952,"Tsuga canadensis",1,1.5,1.4,0,"Alive Standing","unk","No",NA,"",0,0
606,"CATO-0365","CATO","CATO","na",1,1,"Region",2006,20060803,1478,183397,93952,"Tsuga canadensis",1,7.5,3.1,0,"Alive Standing","unk","No",NA,"",0,0
607,"CATO-0365","CATO","CATO","na",1,1,"Region",2006,20060803,1479,183397,93952,"Tsuga canadensis",1,23.8,5.5,0,"Alive Standing","unk","No",NA,"",0,0
608,"CATO-0365","CATO","CATO","na",4,1,"Region",2018,20180810,1474,19290,98896,"Quercus alba",1,15.9,4.5,1,"Alive Standing","Yes","No",1,"Healthy",0,0
609,"CATO-0365","CATO","CATO","na",4,1,"Region",2018,20180810,1476,25110,129585,"Amelanchier arborea",1,17.3,4.7,0,"Alive Leaning","Yes","Yes",3,"Moderate Decline",0,0
610,"CATO-0365","CATO","CATO","na",2,1,"Region",2010,20100708,1478,183397,93952,"Tsuga canadensis",1,7.1,3,0,"Alive Standing","Yes","No",NA,"",0,0
611,"CATO-0365","CATO","CATO","na",1,1,"Region",2006,20060803,1900,183397,93952,"Tsuga canadensis",1,5.7,2.7,0,"Alive Standing","unk","No",NA,"",0,0
612,"CATO-0365","CATO","CATO","na",1,1,"Region",2006,20060803,1480,19487,103551,"Betula lenta",1,24.6,5.6,0,"Alive Standing","unk","No",NA,"",0,0
613,"CATO-0365","CATO","CATO","na",1,1,"Region",2006,20060803,1477,19487,103551,"Betula lenta",1,15.2,4.4,0,"Alive Standing","unk","No",NA,"",0,0
614,"CATO-0365","CATO","CATO","na",3,1,"Region",2014,20140819,1474,19290,98896,"Quercus alba",1,13.9,4.2,0,"Alive Standing","Yes","No",NA,"",0,0
615,"CATO-0365","CATO","CATO","na",1,1,"Region",2006,20060803,1473,25110,129585,"Amelanchier arborea",1,12.6,4,0,"Alive Standing","unk","No",NA,"",0,0
616,"CATO-0365","CATO","CATO","na",2,1,"Region",2010,20100708,1480,19487,103551,"Betula lenta",1,25.5,5.7,0,"Alive Standing","Yes","No",NA,"",0,0
617,"CATO-0365","CATO","CATO","na",3,1,"Region",2014,20140819,1473,25110,129585,"Amelanchier arborea",1,16.6,4.6,0,"Alive Standing","Yes","No",NA,"",0,0
618,"CATO-0365","CATO","CATO","na",3,1,"Region",2014,20140819,1476,25110,129585,"Amelanchier arborea",1,17.3,4.7,0,"Alive Leaning","Yes","Yes",NA,"",0,0
619,"CATO-0365","CATO","CATO","na",2,1,"Region",2010,20100708,1475,183397,93952,"Tsuga canadensis",1,2.5,1.8,0,"Alive Standing","Yes","No",NA,"",0,0
620,"CATO-0365","CATO","CATO","na",1,1,"Region",2006,20060803,1482,183397,93952,"Tsuga canadensis",1,2.8,1.9,0,"Alive Standing","unk","No",NA,"",0,0
621,"CATO-0365","CATO","CATO","na",1,1,"Region",2006,20060803,1475,183397,93952,"Tsuga canadensis",1,2.3,1.7,0,"Alive Standing","unk","No",NA,"",0,0
622,"CATO-0365","CATO","CATO","na",4,1,"Region",2018,20180810,1473,25110,129585,"Amelanchier arborea",1,17.3,4.7,1,"Alive Standing","Yes","Yes",3,"Moderate Decline",0,0
623,"CATO-0365","CATO","CATO","na",1,1,"Region",2006,20060803,1899,183397,93952,"Tsuga canadensis",1,27.3,5.9,0,"Alive Standing","unk","No",NA,"",0,0
624,"CATO-0365","CATO","CATO","na",2,1,"Region",2010,20100708,1899,183397,93952,"Tsuga canadensis",1,28.3,6,0,"Alive Broken","Yes","No",NA,"",0,0
625,"CATO-0365","CATO","CATO","na",1,1,"Region",2006,20060803,1483,183397,93952,"Tsuga canadensis",1,2.8,1.9,0,"Alive Standing","unk","No",NA,"",0,0
626,"CATO-0365","CATO","CATO","na",1,1,"Region",2006,20060803,1472,183397,93952,"Tsuga canadensis",1,7.1,3,0,"Alive Standing","unk","No",NA,"",0,0
627,"CATO-0365","CATO","CATO","na",1,1,"Region",2006,20060803,1472,183397,93952,"Tsuga canadensis",1,5.7,2.7,0,"Alive Standing","unk","No",NA,"",0,0
628,"CATO-0365","CATO","CATO","na",2,1,"Region",2010,20100708,1481,183397,93952,"Tsuga canadensis",1,5.7,2.7,0,"Alive Standing","No","No",NA,"",0,0
629,"CATO-0365","CATO","CATO","na",4,1,"Region",2018,20180810,1472,183397,93952,"Tsuga canadensis",1,8,3.2,1,"Alive Standing","No","No",4,"Severe Decline",0,0
630,"CATO-0365","CATO","CATO","na",2,1,"Region",2010,20100708,1482,183397,93952,"Tsuga canadensis",1,9.6,3.5,0,"Alive Standing","No","No",NA,"",0,0
631,"CHOH-0015","CHOH","CUMB","na",2,4,"Region",2013,20130812,18592,28749,126739,"Acer negundo",1,77,9.9,0,"Alive Standing","Yes","No",NA,"",0,0
632,"CHOH-0015","CHOH","CUMB","na",1,4,"Region",2009,20090922,18592,28749,126739,"Acer negundo",1,69.4,9.4,0,"Alive Standing","unk","No",NA,"",0,0
633,"CHOH-0069","CHOH","CUMB","na",2,4,"Region",2013,20130814,20789,18117,86731,"Asimina triloba",1,1.3,1.3,0,"Alive Standing","Yes","No",NA,"",0,0
634,"CHOH-0069","CHOH","CUMB","na",2,4,"Region",2013,20130814,20788,18117,86731,"Asimina triloba",1,2.3,1.7,0,"Alive Standing","Yes","No",NA,"",0,0
635,"CHOH-0069","CHOH","CUMB","na",2,4,"Region",2013,20130814,20786,18117,86731,"Asimina triloba",1,1.1,1.2,0,"Alive Standing","Yes","No",NA,"",0,0
636,"CHOH-0069","CHOH","CUMB","na",2,4,"Region",2013,20130814,18530,18117,86731,"Asimina triloba",1,6.6,2.9,0,"Alive Standing","No","No",NA,"",0,0
637,"CHOH-0069","CHOH","CUMB","na",3,4,"Region",2017,20170825,20788,18117,86731,"Asimina triloba",1,4.2,2.3,0,"Alive Standing","Yes","No",1,"Healthy",0,0
638,"CHOH-0069","CHOH","CUMB","na",2,4,"Region",2013,20130814,18527,18117,86731,"Asimina triloba",1,10.8,3.7,0,"Alive Standing","No","No",NA,"",0,0
639,"CHOH-0069","CHOH","CUMB","na",1,4,"Region",2009,20090921,18526,18117,86731,"Asimina triloba",1,22.9,5.4,0,"Alive Standing","unk","No",NA,"",0,0
640,"CHOH-0069","CHOH","CUMB","na",1,4,"Region",2009,20090921,18530,18117,86731,"Asimina triloba",1,3.1,2,0,"Alive Standing","unk","No",NA,"",0,0
641,"CHOH-0069","CHOH","CUMB","na",3,4,"Region",2017,20170825,18529,18117,86731,"Asimina triloba",1,16.6,4.6,0,"Alive Standing","No","No",1,"Healthy",0,0
642,"CHOH-0069","CHOH","CUMB","na",1,4,"Region",2009,20090921,18528,18117,86731,"Asimina triloba",1,0.8,1,0,"Alive Standing","unk","No",NA,"",0,0
643,"CHOH-0069","CHOH","CUMB","na",3,4,"Region",2017,20170825,18530,18117,86731,"Asimina triloba",1,9.6,3.5,0,"Alive Standing","No","No",1,"Healthy",0,0
644,"CHOH-0069","CHOH","CUMB","na",3,4,"Region",2017,20170825,20787,18117,86731,"Asimina triloba",1,5.7,2.7,0,"Alive Standing","No","No",1,"Healthy",0,0
645,"CHOH-0069","CHOH","CUMB","na",2,4,"Region",2013,20130814,20787,18117,86731,"Asimina triloba",1,3.1,2,0,"Alive Standing","Yes","No",NA,"",0,0
646,"CHOH-0069","CHOH","CUMB","na",3,4,"Region",2017,20170825,18528,18117,86731,"Asimina triloba",1,3.1,2,0,"Alive Standing","Yes","No",1,"Healthy",0,0
647,"CHOH-0069","CHOH","CUMB","na",1,4,"Region",2009,20090921,18531,18117,86731,"Asimina triloba",1,2.5,1.8,0,"Alive Standing","unk","No",NA,"",0,0
648,"CHOH-0069","CHOH","CUMB","na",1,4,"Region",2009,20090921,18524,18117,86731,"Asimina triloba",1,14.5,4.3,0,"Alive Leaning","unk","No",NA,"",0,0
649,"CHOH-0069","CHOH","CUMB","na",1,4,"Region",2009,20090921,18527,18117,86731,"Asimina triloba",1,3.8,2.2,0,"Alive Standing","unk","No",NA,"",0,0
650,"CHOH-0069","CHOH","CUMB","na",1,4,"Region",2009,20090921,18525,18117,86731,"Asimina triloba",1,30.2,6.2,0,"Alive Standing","unk","No",NA,"",0,0
651,"CHOH-0069","CHOH","CUMB","na",3,4,"Region",2017,20170825,18526,18117,86731,"Asimina triloba",1,34.2,6.6,0,"Alive Standing","No","No",1,"Healthy",0,0
