"Plot_Name","Unit_Code","Unit_Group","Subunit_Code","Cycle","Panel","Frame","Sample_Year","Date","TSN","Latin_Name","Tag_Status","Host_Tag","Host_Latin_Name","Host_Status","Condition","Exotic"
"GWMP-0253","GWMP","TIDE","na",1.00,2,"Region",2007,20070924,28602,"Parthenocissus quinquefolia","Tree",4388,"Ulmus americana","Alive Standing",,0
"GWMP-0253","GWMP","TIDE","na",3.00,2,"Region",2015,20150506,28602,"Parthenocissus quinquefolia","Tree",4388,"Ulmus americana","Alive Standing","Vines in the crown",0
"NACE-0004","NACE","GREE","BAWA",2.00,1,"Region",2010,20100528,28602,"Parthenocissus quinquefolia","Tree",76,"Prunus serotina","Alive Standing",,0
"NACE-0341","NACE","NACE","SHEP",3.00,2,"Region",2015,20150514,28602,"Parthenocissus quinquefolia","Tree",5054,"Sassafras albidum","Alive Standing","Vines in the crown",0
"CHOH-0989","CHOH","BRUN","na",3.00,2,"Region",2015,20150709,28602,"Parthenocissus quinquefolia","Tree",5219,"Acer negundo","Alive Standing",,0
"CHOH-0989","CHOH","BRUN","na",2.00,2,"Region",2011,20110921,28602,"Parthenocissus quinquefolia","Tree",5219,"Acer negundo","Alive Standing",,0
"ANTI-0201","ANTI","ANTI","na",4.00,1,"Park",2018,20180627,28602,"Parthenocissus quinquefolia","Tree",12231,"Quercus muehlenbergii","Alive Standing",,0
"NACE-0145","NACE","GREE","BAWA",1.00,3,"Region",2008,20080804,28602,"Parthenocissus quinquefolia","Tree",11653,"Liriodendron tulipifera","Alive Standing",,0
"CHOH-0986","CHOH","BRUN","na",4.00,2,"Region",2019,20190607,28602,"Parthenocissus quinquefolia","Tree",8017,"Acer saccharinum","Alive Standing",,0
"MONO-0056","MONO","MONO","na",4.00,1,"Park",2018,20180710,28602,"Parthenocissus quinquefolia","Tree",12490,"Ulmus americana","Alive Standing",,0
"CHOH-0986","CHOH","BRUN","na",3.00,2,"Region",2015,20150730,28602,"Parthenocissus quinquefolia","Tree",8017,"Acer saccharinum","Alive Standing",,0
"CHOH-0265","CHOH","WILL","na",2.00,4,"Region",2013,20130828,28602,"Parthenocissus quinquefolia","Tree",18618,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"GWMP-0253","GWMP","TIDE","na",3.00,2,"Region",2015,20150506,28602,"Parthenocissus quinquefolia","Tree",21917,"Ulmus americana","Alive Standing","Vines in the crown",0
"NACE-0341","NACE","NACE","SHEP",4.00,2,"Region",2019,20190517,28602,"Parthenocissus quinquefolia","Tree",5054,"Sassafras albidum","Alive Standing","Vines in the crown",0
"GWMP-0256","GWMP","TIDE","na",1.00,2,"Region",2007,20070918,28602,"Parthenocissus quinquefolia","Tree",4537,"Morus alba","Alive Standing","Vines in the crown",0
"NACE-0341","NACE","NACE","SHEP",2.00,2,"Region",2011,20110919,28602,"Parthenocissus quinquefolia","Tree",5054,"Sassafras albidum","Alive Standing","Vines in the crown",0
"NACE-0341","NACE","NACE","SHEP",1.00,2,"Region",2007,20070615,28602,"Parthenocissus quinquefolia","Tree",5054,"Sassafras albidum","Alive Standing","Vines in the crown",0
"CHOH-0015","CHOH","CUMB","na",1.00,4,"Region",2009,20090922,28602,"Parthenocissus quinquefolia","Tree",18560,"Fraxinus americana","Alive Standing",,0
"ANTI-0200","ANTI","ANTI","na",3.00,4,"Park",2017,20170616,28602,"Parthenocissus quinquefolia","Tree",20033,"Ailanthus altissima","Alive Standing","Vines in the crown",0
"ANTI-0200","ANTI","ANTI","na",2.00,4,"Park",2013,20130730,28602,"Parthenocissus quinquefolia","Tree",20033,"Ailanthus altissima","Alive Standing",,0
"ROCR-0186","ROCR","ROCR","na",4.00,2,"Region",2019,20190528,28602,"Parthenocissus quinquefolia","Tree",4624,"Quercus palustris","Alive Standing",,0
"ROCR-0186","ROCR","ROCR","na",3.00,2,"Region",2015,20150518,28602,"Parthenocissus quinquefolia","Tree",4624,"Quercus palustris","Alive Standing",,0
"ROCR-0186","ROCR","ROCR","na",2.00,2,"Region",2011,20110906,28602,"Parthenocissus quinquefolia","Tree",4624,"Quercus palustris","Alive Standing",,0
"GWMP-0286","GWMP","TIDE","na",2.00,3,"Region",2012,20120604,28602,"Parthenocissus quinquefolia","Tree",11573,"Fraxinus profunda","Alive Standing",,0
"GWMP-0286","GWMP","TIDE","na",1.00,3,"Region",2008,20081002,28602,"Parthenocissus quinquefolia","Tree",11533,"Liquidambar styraciflua","Alive Standing",,0
"CHOH-0986","CHOH","BRUN","na",3.00,2,"Region",2015,20150730,28602,"Parthenocissus quinquefolia","Tree",8008,"Ulmus americana","Alive Standing",,0
"CHOH-0986","CHOH","BRUN","na",2.00,2,"Region",2011,20110921,28602,"Parthenocissus quinquefolia","Tree",8008,"Ulmus americana","Alive Standing",,0
"CHOH-0986","CHOH","BRUN","na",1.00,2,"Region",2007,20070710,28602,"Parthenocissus quinquefolia","Tree",8008,"Ulmus americana","Alive Standing",,0
"CHOH-0069","CHOH","CUMB","na",1.00,4,"Region",2009,20090921,28602,"Parthenocissus quinquefolia","Tree",18513,"Acer negundo","Alive Standing","Vines in the crown",0
"CHOH-0069","CHOH","CUMB","na",2.00,4,"Region",2013,20130814,28602,"Parthenocissus quinquefolia","Tree",18513,"Acer negundo","Alive Standing","Vines in the crown",0
"CATO-0035","CATO","CATO","na",4.00,2,"Region",2019,20190722,28602,"Parthenocissus quinquefolia","Tree",5679,"Quercus prinus","Alive Standing",,0
"CHOH-0006","CHOH","CUMB","na",4.00,1,"Region",2018,20180920,28602,"Parthenocissus quinquefolia","Tree",12856,"Quercus rubra","Alive Standing","Vines in the crown",0
"MONO-0056","MONO","MONO","na",3.00,1,"Park",2014,20140722,28602,"Parthenocissus quinquefolia","Tree",12490,"Ulmus americana","Alive Standing","Vines in the crown",0
"CHOH-0788","CHOH","WILL","na",1.00,1,"Region",2006,20060712,28602,"Parthenocissus quinquefolia","Tree",1342,"Robinia pseudoacacia","Alive Standing",,0
"ROCR-0172","ROCR","ROCR","na",2.00,2,"Region",2011,20110825,28602,"Parthenocissus quinquefolia","Tree",4460,"Liriodendron tulipifera","Alive Standing",,0
"GWMP-0256","GWMP","TIDE","na",2.00,2,"Region",2011,20110705,28602,"Parthenocissus quinquefolia","Tree",4537,"Morus alba","Alive Standing","Vines in the crown",0
"GWMP-0286","GWMP","TIDE","na",3.00,3,"Region",2016,20160811,28602,"Parthenocissus quinquefolia","Tree",11533,"Liquidambar styraciflua","Alive Standing",,0
"GWMP-0003","CHOH","POGO","na",1.00,4,"Region",2009,20090709,28602,"Parthenocissus quinquefolia","Tree",19457,"Acer negundo","Alive Standing",,0
"MONO-0052","MONO","MONO","na",3.00,3,"Park",2016,20160517,28602,"Parthenocissus quinquefolia","Tree",15858,"Pinus strobus","Alive Standing",,0
"CHOH-1191","CHOH","BRUN","na",1.00,1,"Region",2006,20060725,28602,"Parthenocissus quinquefolia","Tree",744,"Maclura pomifera","Alive Standing",,0
"CHOH-1191","CHOH","BRUN","na",4.00,1,"Region",2018,20180628,28602,"Parthenocissus quinquefolia","Tree",744,"Maclura pomifera","Alive Standing",,0
"MANA-0054","MANA","MANA","na",4.00,1,"Region",2018,20180503,28602,"Parthenocissus quinquefolia","Tree",587,"Juniperus virginiana","Alive Standing",,0
"GWMP-0256","GWMP","TIDE","na",4.00,2,"Region",2019,20190520,28602,"Parthenocissus quinquefolia","Tree",4537,"Morus alba","Alive Leaning","Vines in the crown",0
"GWMP-0256","GWMP","TIDE","na",3.00,2,"Region",2015,20150515,28602,"Parthenocissus quinquefolia","Tree",4537,"Morus alba","Alive Standing","Vines in the crown",0
"CHOH-0281","CHOH","CUMB","na",2.00,2,"Region",2011,20110817,28602,"Parthenocissus quinquefolia","Tree",5616,"Acer negundo","Alive Leaning",,0
"MONO-0056","MONO","MONO","na",2.00,1,"Park",2010,20100720,28602,"Parthenocissus quinquefolia","Tree",12490,"Ulmus americana","Alive Standing","Vines in the crown",0
"CHOH-1063","CHOH","BRUN","na",1.00,1,"Region",2006,20060724,28602,"Parthenocissus quinquefolia","Tree",1198,"Populus deltoides","Alive Standing","Vines in the crown",0
"CHOH-0281","CHOH","CUMB","na",4.00,2,"Region",2019,20190822,28602,"Parthenocissus quinquefolia","Tree",5616,"Acer negundo","Alive Standing","Vines in the crown",0
"ANTI-0201","ANTI","ANTI","na",4.00,1,"Park",2018,20180627,28602,"Parthenocissus quinquefolia","Tree",12227,"Fraxinus americana","Alive Standing",,0
"ANTI-0201","ANTI","ANTI","na",3.00,1,"Park",2014,20140716,28602,"Parthenocissus quinquefolia","Tree",12227,"Fraxinus americana","Alive Standing","Vines in the crown",0
"ANTI-0201","ANTI","ANTI","na",2.00,1,"Park",2010,20100719,28602,"Parthenocissus quinquefolia","Tree",12227,"Fraxinus americana","Alive Standing","Vines in the crown",0
"CHOH-0684","CHOH","CUMB","na",1.00,4,"Region",2009,20090820,28602,"Parthenocissus quinquefolia","Tree",12449,"Robinia pseudoacacia","Alive Standing","Vines in the crown",0
"CHOH-0684","CHOH","CUMB","na",3.00,4,"Region",2017,20170829,28602,"Parthenocissus quinquefolia","Tree",12449,"Robinia pseudoacacia","Alive Standing","Vines in the crown",0
"CHOH-0684","CHOH","CUMB","na",2.00,4,"Region",2013,20130813,28602,"Parthenocissus quinquefolia","Tree",12449,"Robinia pseudoacacia","Alive Standing","Vines in the crown",0
"MANA-0011","MANA","MANA","na",1.00,3,"Region",2008,20080626,28602,"Parthenocissus quinquefolia","Tree",11484,"Acer negundo","Alive Standing","Vines in the crown",0
"CHOH-0986","CHOH","BRUN","na",2.00,2,"Region",2011,20110921,28602,"Parthenocissus quinquefolia","Tree",8004,"Ulmus americana","Alive Standing","Vines in the crown",0
"MANA-0011","MANA","MANA","na",2.00,3,"Region",2012,20120613,28602,"Parthenocissus quinquefolia","Tree",11484,"Acer negundo","Alive Standing","Vines in the crown",0
"NACE-0337","NACE","NACE","SUIT",2.00,2,"Region",2011,20110622,28602,"Parthenocissus quinquefolia","Tree",5303,"Quercus rubra","Alive Standing",,0
"CHOH-1063","CHOH","BRUN","na",3.00,1,"Region",2014,20140701,28602,"Parthenocissus quinquefolia","Tree",1198,"Populus deltoides","Alive Standing","Vines in the crown",0
"NACE-0341","NACE","NACE","SHEP",1.00,2,"Region",2007,20070615,28602,"Parthenocissus quinquefolia","Tree",5052,"Sassafras albidum","Alive Standing",,0
"NACE-0341","NACE","NACE","SHEP",4.00,2,"Region",2019,20190517,28602,"Parthenocissus quinquefolia","Tree",5052,"Sassafras albidum","Alive Standing",,0
"NACE-0341","NACE","NACE","SHEP",3.00,2,"Region",2015,20150514,28602,"Parthenocissus quinquefolia","Tree",5052,"Sassafras albidum","Alive Standing","Vines in the crown",0
"NACE-0341","NACE","NACE","SHEP",2.00,2,"Region",2011,20110919,28602,"Parthenocissus quinquefolia","Tree",5052,"Sassafras albidum","Alive Standing",,0
"MANA-0094","MANA","MANA","na",1.00,2,"Region",2007,20070604,28602,"Parthenocissus quinquefolia","Retired (In Office)",5556,"Ulmus americana","Alive Standing",,0
"CHOH-0443","CHOH","CUMB","na",2.00,1,"Region",2010,20100812,28602,"Parthenocissus quinquefolia","Tree",254,"Celtis occidentalis","Alive Standing",,0
"CHOH-0443","CHOH","CUMB","na",1.00,1,"Region",2006,20060808,28602,"Parthenocissus quinquefolia","Tree",254,"Celtis occidentalis","Alive Standing",,0
"CHOH-0989","CHOH","BRUN","na",2.00,2,"Region",2011,20110921,28602,"Parthenocissus quinquefolia","Tree",5217,"Acer negundo","Alive Leaning",,0
"MANA-0011","MANA","MANA","na",3.00,3,"Region",2016,20160429,28602,"Parthenocissus quinquefolia","Tree",11484,"Acer negundo","Alive Standing","Vines in the crown",0
"GWMP-0286","GWMP","TIDE","na",1.00,3,"Region",2008,20081002,28602,"Parthenocissus quinquefolia","Tree",11531,"Fraxinus profunda","Alive Standing",,0
"CHOH-0986","CHOH","BRUN","na",4.00,2,"Region",2019,20190607,28602,"Parthenocissus quinquefolia","Tree",8008,"Ulmus americana","Alive Standing",,0
"CHOH-0281","CHOH","CUMB","na",1.00,2,"Region",2007,20070815,28602,"Parthenocissus quinquefolia","Tree",5616,"Acer negundo","Alive Standing",,0
"CHOH-1196","CHOH","BRUN","na",1.00,3,"Region",2008,20080701,28602,"Parthenocissus quinquefolia","Tree",17519,"Acer negundo","Alive Standing",,0
"CHOH-1196","CHOH","BRUN","na",3.00,3,"Region",2016,20160524,28602,"Parthenocissus quinquefolia","Tree",17519,"Acer negundo","Alive Standing","Vines in the crown",0
"CHOH-1196","CHOH","BRUN","na",2.00,3,"Region",2012,20120815,28602,"Parthenocissus quinquefolia","Tree",17519,"Acer negundo","Alive Standing","Vines in the crown",0
"GWMP-0256","GWMP","TIDE","na",4.00,2,"Region",2019,20190520,28602,"Parthenocissus quinquefolia","Tree",4532,"Ulmus americana","Alive Standing","Vines in the crown",0
"GWMP-0256","GWMP","TIDE","na",3.00,2,"Region",2015,20150515,28602,"Parthenocissus quinquefolia","Tree",4532,"Ulmus americana","Alive Standing","Vines in the crown",0
"GWMP-0256","GWMP","TIDE","na",2.00,2,"Region",2011,20110705,28602,"Parthenocissus quinquefolia","Tree",4532,"Ulmus americana","Alive Standing","Vines in the crown",0
"ROCR-0027","ROCR","ROCR","na",3.00,3,"Region",2016,20160509,28602,"Parthenocissus quinquefolia","Tree",10999,"Quercus alba","Alive Standing",,0
"MONO-0105","MONO","MONO","na",3.00,4,"Park",2017,20170607,28602,"Parthenocissus quinquefolia","Tree",16977,"Juglans nigra","Alive Standing","Vines in the crown",0
"CHOH-0281","CHOH","CUMB","na",3.00,2,"Region",2015,20150824,28602,"Parthenocissus quinquefolia","Tree",5616,"Acer negundo","Alive Standing",,0
"GWMP-0286","GWMP","TIDE","na",2.00,3,"Region",2012,20120604,28602,"Parthenocissus quinquefolia","Tree",11531,"Fraxinus profunda","Alive Standing",,0
"GWMP-0208","GWMP","TIDE","THIS",3.00,1,"Region",2014,20140609,28602,"Parthenocissus quinquefolia","Tree",1242,"Acer negundo","Alive Standing",,0
"MONO-0052","MONO","MONO","na",2.00,3,"Park",2012,20120705,28602,"Parthenocissus quinquefolia","Inactive (In Field)",15842,"Pinus strobus","Alive Standing",,0
"NACE-0649","NACE","PISC","PISC",1.00,3,"Region",2008,20080908,28602,"Parthenocissus quinquefolia","Tree",11208,"Prunus serotina","Alive Standing","Vines in the crown",0
"NACE-0649","NACE","PISC","PISC",3.00,3,"Region",2016,20160511,28602,"Parthenocissus quinquefolia","Tree",11208,"Prunus serotina","Alive Standing","Vines in the crown",0
"NACE-0649","NACE","PISC","PISC",2.00,3,"Region",2012,20120724,28602,"Parthenocissus quinquefolia","Tree",11208,"Prunus serotina","Alive Standing","Vines in the crown",0
"NACE-0337","NACE","NACE","SUIT",1.00,2,"Region",2007,20070619,28602,"Parthenocissus quinquefolia","Tree",5308,"Liquidambar styraciflua","Alive Standing",,0
"NACE-0337","NACE","NACE","SUIT",3.00,2,"Region",2015,20150519,28602,"Parthenocissus quinquefolia","Tree",5308,"Liquidambar styraciflua","Alive Standing",,0
"NACE-0337","NACE","NACE","SUIT",2.00,2,"Region",2011,20110622,28602,"Parthenocissus quinquefolia","Tree",5308,"Liquidambar styraciflua","Alive Standing",,0
"GWMP-0256","GWMP","TIDE","na",1.00,2,"Region",2007,20070918,28602,"Parthenocissus quinquefolia","Tree",4532,"Ulmus americana","Alive Standing",,0
"CHOH-0265","CHOH","WILL","na",1.00,4,"Region",2009,20090915,28602,"Parthenocissus quinquefolia","Tree",18630,"Liriodendron tulipifera","Alive Standing",,0
"NACE-0021","NACE","GREE","BAWA",1.00,2,"Region",2007,20070627,28602,"Parthenocissus quinquefolia","Tree",6340,"Quercus alba","Alive Standing",,0
"HAFE-0118","HAFE","LOHE","na",3.00,1,"Region",2014,20140722,28602,"Parthenocissus quinquefolia","Tree",3780,"Ulmus rubra","Alive Standing",,0
"CHOH-1148","CHOH","BRUN","na",1.00,2,"Region",2007,20070703,28602,"Parthenocissus quinquefolia","Tree",4278,"Acer negundo","Alive Standing",,0
"NACE-0021","NACE","GREE","BAWA",3.00,2,"Region",2015,20150819,28602,"Parthenocissus quinquefolia","Tree",6346,"Quercus coccinea","Alive Standing",,0
"NACE-0021","NACE","GREE","BAWA",2.00,2,"Region",2011,20110908,28602,"Parthenocissus quinquefolia","Tree",6346,"Quercus coccinea","Alive Standing",,0
"CATO-0330","CATO","CATO","na",2.00,1,"Region",2010,20100806,28602,"Parthenocissus quinquefolia","Tree",12780,"Sassafras albidum","Alive Standing","Vines in the crown",0
"CHOH-0983","CHOH","BRUN","na",3.00,1,"Region",2014,20140711,28602,"Parthenocissus quinquefolia","Tree",1874,"Acer saccharinum","Alive Standing",,0
"CHOH-0586","CHOH","CUMB","na",3.00,3,"Region",2016,20160714,28602,"Parthenocissus quinquefolia","Tree",16535,"Robinia pseudoacacia","Alive Standing",,0
"NACE-0021","NACE","GREE","BAWA",4.00,2,"Region",2019,20190619,28602,"Parthenocissus quinquefolia","Tree",6346,"Quercus coccinea","Alive Standing",,0
"NACE-0021","NACE","GREE","BAWA",3.00,2,"Region",2015,20150819,28602,"Parthenocissus quinquefolia","Tree",6340,"Quercus alba","Alive Standing",,0
"CHOH-0265","CHOH","WILL","na",3.00,4,"Region",2017,20170816,28602,"Parthenocissus quinquefolia","Tree",18630,"Liriodendron tulipifera","Alive Standing",,0
"MANA-0218","MANA","MANA","na",3.00,3,"Region",2016,20160428,28602,"Parthenocissus quinquefolia","Tree",11354,"Juniperus virginiana","Alive Standing",,0
"NACE-0021","NACE","GREE","BAWA",4.00,2,"Region",2019,20190619,28602,"Parthenocissus quinquefolia","Tree",6340,"Quercus alba","Alive Standing",,0
"NACE-0021","NACE","GREE","BAWA",1.00,2,"Region",2007,20070627,28602,"Parthenocissus quinquefolia","Tree",6331,"Liquidambar styraciflua","Alive Standing",,0
"CHOH-0265","CHOH","WILL","na",2.00,4,"Region",2013,20130828,28602,"Parthenocissus quinquefolia","Tree",18630,"Liriodendron tulipifera","Alive Standing",,0
"CHOH-1148","CHOH","BRUN","na",3.00,2,"Region",2015,20150716,28602,"Parthenocissus quinquefolia","Tree",4278,"Acer negundo","Alive Standing",,0
"GWMP-0207","GWMP","TIDE","THIS",4.00,1,"Region",2018,20180608,28602,"Parthenocissus quinquefolia","Tree",471,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"CHOH-1196","CHOH","BRUN","na",3.00,3,"Region",2016,20160524,28602,"Parthenocissus quinquefolia","Tree",17515,"Ulmus americana","Alive Standing",,0
"CHOH-1081","CHOH","BRUN","na",2.00,2,"Region",2011,20110920,28602,"Parthenocissus quinquefolia","Tree",10034,"Acer saccharinum","Alive Standing",,0
"CHOH-0265","CHOH","WILL","na",2.00,4,"Region",2013,20130828,28602,"Parthenocissus quinquefolia","Tree",18613,"Prunus serotina","Alive Standing","Vines in the crown",0
"CHOH-0265","CHOH","WILL","na",3.00,4,"Region",2017,20170816,28602,"Parthenocissus quinquefolia","Tree",18613,"Prunus serotina","Alive Standing","Vines in the crown",0
"CHOH-1148","CHOH","BRUN","na",4.00,2,"Region",2019,20190606,28602,"Parthenocissus quinquefolia","Tree",4278,"Acer negundo","Alive Leaning",,0
"CATO-0330","CATO","CATO","na",4.00,1,"Region",2018,20180807,28602,"Parthenocissus quinquefolia","Tree",12780,"Sassafras albidum","Alive Standing",,0
"NACE-0649","NACE","PISC","PISC",3.00,3,"Region",2016,20160511,28602,"Parthenocissus quinquefolia","Tree",16467,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"CHOH-0247","CHOH","WILL","na",1.00,3,"Region",2008,20080821,28602,"Parthenocissus quinquefolia","Tree",17471,"Robinia pseudoacacia","Alive Standing","Vines in the crown",0
"CHOH-1196","CHOH","BRUN","na",1.00,3,"Region",2008,20080701,28602,"Parthenocissus quinquefolia","Tree",17515,"Ulmus americana","Alive Standing",,0
"NACE-0021","NACE","GREE","BAWA",3.00,2,"Region",2015,20150819,28602,"Parthenocissus quinquefolia","Tree",6331,"Liquidambar styraciflua","Alive Standing","Vines in the crown",0
"CHOH-0847","CHOH","WILL","na",2.00,4,"Region",2013,20130729,28602,"Parthenocissus quinquefolia","Tree",14265,"Carya glabra","Alive Standing","Vines in the crown",0
"CHOH-1028","CHOH","BRUN","na",2.00,3,"Region",2012,20120719,28602,"Parthenocissus quinquefolia","Tree",17599,"Acer saccharinum","Alive Standing",,0
"NACE-0021","NACE","GREE","BAWA",1.00,2,"Region",2007,20070627,28602,"Parthenocissus quinquefolia","Tree",6346,"Quercus coccinea","Alive Standing",,0
"CHOH-1028","CHOH","BRUN","na",3.00,3,"Region",2016,20160721,28602,"Parthenocissus quinquefolia","Tree",17599,"Acer saccharinum","Alive Standing",,0
"CHOH-1028","CHOH","BRUN","na",1.00,3,"Region",2008,20080725,28602,"Parthenocissus quinquefolia","Tree",17599,"Acer saccharinum","Alive Standing",,0
"CHOH-0247","CHOH","WILL","na",2.00,3,"Region",2012,20121003,28602,"Parthenocissus quinquefolia","Tree",17471,"Robinia pseudoacacia","Alive Standing","Vines in the crown",0
"GWMP-0256","GWMP","TIDE","na",4.00,2,"Region",2019,20190520,28602,"Parthenocissus quinquefolia","Tree",25322,"Celtis occidentalis","Alive Standing","Vines in the crown",0
